arxiv_id,title,authors,src,url,pub_date,upd_date,doi,abstract
1901.05222,$*$-Ricci solitons and gradient almost $*$-Ricci solitons on Kenmotsu manifolds,"['Venkatesha Venkatesh', 'Devaraja Mallesha Naik', 'H Aruna Kumara']",ARXIV,http://arxiv.org/pdf/1901.05222v1,2019-01-16T10:45:48Z,2019-01-16T10:45:48Z,"['10.48550/arXiv.1901.05222', '10.1515/ms-2017-0321']","In this paper, we consider $*$-Ricci soliton in the frame-work of Kenmotsu manifolds. First, we prove that if the metric of a Kenmotsu manifold $M$ is a $*$-Ricci soliton, then soliton constant $\lambda$ is zero. For 3-dimensional case, if $M$ admits a $*$-Ricci soliton, then we show that $M$ is of constant sectional curvature -1. Next, we show that if $M$ admits a $*$-Ricci soliton whose potential vector field is collinear with the characteristic vector field $\xi$, then $M$ is Einstein and soliton vector field is equal to $\xi$. Finally, we prove that if $g$ is a gradient almost $*$-Ricci soliton, then either $M$ is Einstein or the potential vector field is collinear with the characteristic vector field on an open set of $M$. We verify our result by constructing examples for both $*$-Ricci soliton and gradient almost $*$-Ricci soliton."
1901.05223,Completely Positive Divisibility Does Not Mean Markovianity,"['Simon Milz', 'M. S. Kim', 'Felix A. Pollock', 'Kavan Modi']",ARXIV,http://arxiv.org/pdf/1901.05223v2,2019-01-16T10:46:55Z,2019-08-05T04:55:51Z,"['10.48550/arXiv.1901.05223', '10.1103/PhysRevLett.123.040401']","In the classical domain, it is well-known that divisibility does not imply that a stochastic process is Markovian. However, for quantum processes, divisibility is often considered to be synonymous with Markovianity. We show that completely positive (CP) divisible quantum processes can still involve non-Markovian temporal correlations, that we then fully classify using the recently developed process tensor formalism, which generalizes the theory of stochastic processes to the quantum domain."
1901.05224,Enhanced nonreciprocal transmission through a saturable cubic-quintic nonlinear dimer defect,"['Muhammad Abdul Wasay', 'M. L. Lyra', 'B. S. Ham']",ARXIV,http://arxiv.org/pdf/1901.05224v1,2019-01-16T10:49:10Z,2019-01-16T10:49:10Z,"['10.48550/arXiv.1901.05224', '10.1038/s41598-019-38872-5']",The transmission properties through a saturable cubic-quintic nonlinear defect attached to lateral linear chains is investigated. Particular attention is directed to the possible non-reciprocal diode-like transmission when the parity-symmetry of the defect is broken. Distinct cases of parity breaking are considered including asymmetric linear and nonlinear responses. The spectrum of the transmission coefficient is analytically computed and the influence of the degree of saturation analyzed in detail. The transmission of Gaussian wave-packets is also numerically investigated. Our results unveil that spectral regions with high transmission and enhanced diode-like operation can be achieved.
1901.05225,Symmetry-Scaling Based Complex Network Approach to Explore Exotic Hadronic States in High-Energy Collision,"['Susmita Bhaduri', 'Anirban Bhaduri', 'Dipak Ghosh']",ARXIV,http://arxiv.org/pdf/1901.05225v2,2019-01-16T10:52:03Z,2019-01-17T11:03:27Z,['10.48550/arXiv.1901.05225'],"Conventionally invariant mass or transverse momentum techniques have been used to probe for any formation of some exotic or unusual resonance states in high energy collision. In this work, we have applied symmetry scaling based complex network approach to study exotic resonance/hadronic states utilizing the clustering coefficients and associated scaling parameter extracted with the complex network based technique of Visibility Graph. We have analyzed the data of Pb-Pb collision data sample at 2.76 TeV from ALICE Collaboration and analyzed different patterns of symmetry scaling, scale-freeness, correlation and clustering among the produced particles. This is a chaos-based complex network technique where simple parameters like Average Clustering Coefficient and Power of Scale-freeness of Visibility Graph(PSVG) may hint at formation of some exotic or unusual resonance states without using conventional methods. From this experiment we may infer that highest range of Average clustering coefficient, might be the resonance states/clusters from where the hadronic decay might have occurred and few clusters with highest value of this parameter may indicate that those clusters may be the ancestors of some strange particles. There have also been extensive study of dilepton production since the study of lepton pair generation in Drell-Yan processes is immensely important as these processes enable us to validate the Standard Model-SM predictions for the fundamental particles interaction at the new energy region and also to probe for new physics beyond SM. Hence we have applied the same methodology and extracted the same parameters for p-p collision data at 8TeV from CMS, to detect possible resonance states eventually generating lepton pairs."
1901.05226,Space-Efficient Computation of the LCP Array from the Burrows-Wheeler Transform,"['Nicola Prezza', 'Giovanna Rosone']",ARXIV,http://arxiv.org/pdf/1901.05226v3,2019-01-16T10:53:33Z,2019-01-22T17:00:22Z,['10.48550/arXiv.1901.05226'],"We show that the Longest Common Prefix Array of a text collection of total size n on alphabet [1, {\sigma}] can be computed from the Burrows-Wheeler transformed collection in O(n log {\sigma}) time using o(n log {\sigma}) bits of working space on top of the input and output. Our result improves (on small alphabets) and generalizes (to string collections) the previous solution from Beller et al., which required O(n) bits of extra working space. We also show how to merge the BWTs of two collections of total size n within the same time and space bounds. The procedure at the core of our algorithms can be used to enumerate suffix tree intervals in succinct space from the BWT, which is of independent interest. An engineered implementation of our first algorithm on DNA alphabet induces the LCP of a large (16 GiB) collection of short (100 bases) reads at a rate of 2.92 megabases per second using in total 1.5 Bytes per base in RAM. Our second algorithm merges the BWTs of two short-reads collections of 8 GiB each at a rate of 1.7 megabases per second and uses 0.625 Bytes per base in RAM. An extension of this algorithm that computes also the LCP array of the merged collection processes the data at a rate of 1.48 megabases per second and uses 1.625 Bytes per base in RAM."
1901.05227,It's Only Words And Words Are All I Have,"['Manash Pratim Barman', 'Kavish Dahekar', 'Abhinav Anshuman', 'Amit Awekar']",ARXIV,http://arxiv.org/pdf/1901.05227v1,2019-01-16T10:58:22Z,2019-01-16T10:58:22Z,['10.48550/arXiv.1901.05227'],"The central idea of this paper is to demonstrate the strength of lyrics for music mining and natural language processing (NLP) tasks using the distributed representation paradigm. For music mining, we address two prediction tasks for songs: genre and popularity. Existing works for both these problems have two major bottlenecks. First, they represent lyrics using handcrafted features that require intricate knowledge of language and music. Second, they consider lyrics as a weak indicator of genre and popularity. We overcome both the bottlenecks by representing lyrics using distributed representation. In our work, genre identification is a multi-class classification task whereas popularity prediction is a binary classification task. We achieve an F1 score of around 0.6 for both the tasks using only lyrics. Distributed representation of words is now heavily used for various NLP algorithms. We show that lyrics can be used to improve the quality of this representation."
1901.05228,Analysing user identity via time-sensitive semantic edit distance (t-SED): A case study of Russian trolls on Twitter,"['Dongwoo Kim', 'Timothy Graham', 'Zimin Wan', 'Marian-Andrei Rizoiu']",ARXIV,http://arxiv.org/pdf/1901.05228v2,2019-01-16T10:59:15Z,2019-07-22T23:43:34Z,"['10.48550/arXiv.1901.05228', '10.1007/s42001-019-00051-x']","In the digital era, individuals are increasingly profiled and grouped based on the traces they leave behind in online social networks such as Twitter and Facebook. In this paper, we develop and evaluate a novel text analysis approach for studying user identity and social roles by redefining identity as a sequence of timestamped items (e.g. tweet texts). We operationalise this idea by developing a novel text distance metric, the time-sensitive semantic edit distance (t-SED), which accounts for the temporal context across multiple traces. To evaluate this method we undertake a case study of Russian online-troll activity within US political discourse. The novel metric allows us to classify the social roles of trolls based on their traces, in this case tweets, into one of the predefined categories left-leaning, right-leaning, and news feed. We show the effectiveness of the t-SED metric to measure the similarities between tweets while accounting for the temporal context, and we use novel data visualisation techniques and qualitative analysis to uncover new empirical insights into Russian troll activity that have not been identified in previous work. Additionally, we highlight a connection with the field of Actor-Network Theory and the related hypotheses of Gabriel Tarde, and we discuss how social sequence analysis using t-SED may provide new avenues for tackling a longstanding problem in social theory: how to analyse society without separating reality into micro versus macro levels."
1901.05229,Smooth Adjustment for Correlated Effects,"['Yuehan Yang', 'Hu Yang']",ARXIV,http://arxiv.org/pdf/1901.05229v1,2019-01-16T11:00:44Z,2019-01-16T11:00:44Z,['10.48550/arXiv.1901.05229'],"This paper considers a high dimensional linear regression model with corrected variables. A variety of methods have been developed in recent years, yet it is still challenging to keep accurate estimation when there are complex correlation structures among predictors and the response. We propose an adaptive and ""reversed"" penalty for regularization to solve this problem. This penalty doesn't shrink variables but focuses on removing the shrinkage bias and encouraging grouping effect. Combining the l_1 penalty and the Minimax Concave Penalty (MCP), we propose two methods called Smooth Adjustment for Correlated Effects (SACE) and Generalized Smooth Adjustment for Correlated Effects (GSACE). Compared with the traditional adaptive estimator, the proposed methods have less influence from the initial estimator and can reduce the false negatives of the initial estimation. The proposed methods can be seen as linear functions of the new penalty's tuning parameter, and are shown to estimate the coefficients accurately in both extremely highly correlated variables situation and weakly correlated variables situation. Under mild regularity conditions we prove that the methods satisfy certain oracle property. We show by simulations and applications that the proposed methods often outperforms other methods."
1901.05230,Machine learning applied to quantum synchronization-assisted probing,"['Gabriel Garau Estarellas', 'Gian Luca Giorgi', 'Miguel C. Soriano', 'Roberta Zambrini']",ARXIV,http://arxiv.org/pdf/1901.05230v1,2019-01-16T11:03:23Z,2019-01-16T11:03:23Z,"['10.48550/arXiv.1901.05230', '10.1002/qute.201800085']","A probing scheme is considered with an accessible and controllable qubit, used to probe an out-of equilibrium system consisting of a second qubit interacting with an environment. Quantum spontaneous synchronization between the probe and the system emerges in this model and, by tuning the probe frequency, can occur both in-phase and in anti-phase. We analyze the capability of machine learning in this probing scheme based on quantum synchronization. An artificial neural network is used to infer, from a probe observable, main dissipation features, such as the environment Ohmicity index. The efficiency of the algorithm in the presence of some noise in the dataset is also considered. We show that the performance in either classification and regression is significantly improved due to the in/anti-phase synchronization transition. This opens the way to the characterization of environments with arbitrary spectral densities."
1901.05231,Wigner crystal diode,"['Mikhail Y. Zakharov', 'Denis Demidov', 'Dima L. Shepelyansky']",ARXIV,http://arxiv.org/pdf/1901.05231v2,2019-01-16T11:04:10Z,2019-04-09T09:45:55Z,"['10.48550/arXiv.1901.05231', '10.1103/PhysRevB.99.155416']",We study the transport properties of a Wigner crystal in one- and two-dimensional asymmetric periodic potential. We show that the Aubry transition takes place above a certain critical amplitude of potential with the sliding and pinned phase below and above the transition. Due to the asymmetry the Aubry pinned phase is characterized by the diode charge transport of the Wigner crystal. We argue that the recent experimental observations of Aubry transition with cold ions and colloidal monolayers can be extended to asymmetric potentials making possible to observe Wigner crystal diode with these physical systems and electrons on liquid helium.
1901.05232,Quantum mechanics aspects and subtleties of neutrino oscillations,['Evgeny Akhmedov'],ARXIV,http://arxiv.org/pdf/1901.05232v1,2019-01-16T11:16:21Z,2019-01-16T11:16:21Z,['10.48550/arXiv.1901.05232'],"Neutrino oscillations appear to be a simple quantum mechanical phenomenon. However, a closer look at them reveals a number of subtle points and apparent paradoxes. Some of the basic issues of the theory of neutrino oscillations are still being debated. I discuss, from a historical perspective, how the role of quantum mechanical aspects of neutrino oscillations was realized in the course of the development of the theory of this phenomenon."
1901.05233,"IEDM, an Ontology for Irradiation Experiment Data Management","['Blerina Gkotse', 'Pierre Jouvelot', 'Federico Ravotti']",ARXIV,http://arxiv.org/pdf/1901.05233v1,2019-01-16T11:18:03Z,2019-01-16T11:18:03Z,['10.48550/arXiv.1901.05233'],"Irradiation experiments (IE) are an essential step in the development of High-Energy Physics (HEP) particle accelerators and detectors. They assess the radiation hardness of materials used in HEP experimental devices by simulating, in a short time, the common long-term degradation effects due to their bombardment by high-energy particles. IEs are also used in other scientific and industrial fields such as medicine (e.g., for cancer treatment, medical imaging, etc.), space/avionics (e.g., for radiation testing of payload equipment) as well as in industry (e.g., for food sterilization). Usually carried out with ionizing radiation, these complex processes require highly specialized infrastructures: the irradiation facilities. Currently, hundreds of such facilities exist worldwide. To help develop best practices and promote computer-assisted handling and management of IEs, we introduce IEDM, a new OWL-based Irradiation Experiment Data Management ontology. This paper provides an overview of the classes and properties of IEDM. Since one of the key design choices for IEDM was to maximize the reuse of existing foundational ontologies such as the Ontology of Scientific Experiments (EXPO), the Ontology of Units of Measure (OM) and the Friend-of-a-Friend Ontology (FOAF), we discuss the methodological issues of the integration of IEDM with these imported ontologies. We illustrate the use of IEDM via an actual IE recently performed at IRRAD, the CERN proton irradiation facility. Finally, we discuss other motivations for this work, including the use of IEDM for the generation of user interfaces for IE management, and their impact on our methodology."
1901.05234,Natural Elements of Center of Generalized Quantum Groups,"['Punita Batra', 'Hiroyuki Yamane']",ARXIV,http://arxiv.org/pdf/1901.05234v2,2019-01-16T11:19:38Z,2019-05-17T04:04:05Z,['10.48550/arXiv.1901.05234'],This paper gives elements in the (skew) center of the generalized quantum group corresponding to its irreducible finite dimensional modules. Finally we give a conjecture stating that those must form a basis of the center.
1901.05235,Large deviations of the length of the longest increasing subsequence of random permutations and random walks,"['Jörn Börjes', 'Hendrik Schawe', 'Alexander K. Hartmann']",ARXIV,http://arxiv.org/pdf/1901.05235v1,2019-01-16T11:20:38Z,2019-01-16T11:20:38Z,"['10.48550/arXiv.1901.05235', '10.1103/PhysRevE.99.042104']","We study numerically the distributions of the length $L$ of the longest increasing subsequence (LIS) for the two cases of random permutations and of one-dimensional random walks. Using sophisticated large-deviation algorithms, we are able to obtain very large parts of the distribution, especially also covering probabilities smaller than $P(L) = 10^{-1000}$. This enables us to verify for the length of the LIS of random permutations the analytically known asymptotics of the rate function and even the whole Tracy-Widom distribution, to which we observe a rather fast convergence in the larger than typical part. For the length $L$ of LIS of random walks, where no analytical results are known to us, we test a proposed scaling law and observe convergence of the tails into a collapse for increasing system size. Further, we obtain estimates for the leading order behavior of the rate functions of both tails."
1901.05236,Computing cost-effective particle trajectories in numerically calculated incompressible fluids using geometric methods,['Benjamin K Tapley'],ARXIV,http://arxiv.org/pdf/1901.05236v1,2019-01-16T11:28:54Z,2019-01-16T11:28:54Z,['10.48550/arXiv.1901.05236'],"We present an novel algorithm for tracking massless solid particles in a divergence-free velocity field that is only available at discrete points in space and time such as those arising from a direct numerical simulation of Navier-Stokes. The algorithm creates a divergence-free approximation to the numerical field using matrix valued radial basis functions, which is integrated in time using a volume-preserving map. The resulting method is able to calculate accurate trajectories in a helical vortex using much larger step-sizes and a far lower number of interpolation points which results in a more efficient algorithm compared to a conventional scheme."
1901.05237,Encoding Candlesticks as Images for Patterns Classification Using Convolutional Neural Networks,"['Jun-Hao Chen', 'Yun-Cheng Tsai']",ARXIV,http://arxiv.org/pdf/1901.05237v2,2019-01-16T11:29:11Z,2020-06-01T14:12:16Z,['10.48550/arXiv.1901.05237'],"Candlestick charts display the high, low, opening, and closing prices in a specific period. Candlestick patterns emerge because human actions and reactions are patterned and continuously replicate. These patterns capture information on the candles. According to Thomas Bulkowski's Encyclopedia of Candlestick Charts, there are 103 candlestick patterns. Traders use these patterns to determine when to enter and exit. Candlestick pattern classification approaches take the hard work out of visually identifying these patterns. To highlight its capabilities, we propose a two-steps approach to recognize candlestick patterns automatically. The first step uses the Gramian Angular Field (GAF) to encode the time series as different types of images. The second step uses the Convolutional Neural Network (CNN) with the GAF images to learn eight critical kinds of candlestick patterns. In this paper, we call the approach GAF-CNN. In the experiments, our method can identify the eight types of candlestick patterns with 90.7% average accuracy automatically in real-world data, outperforming the LSTM model."
1901.05238,First Principles Study of Intrinsic and Extrinsic Point Defects in Monolayer WSe2,"['Yu Jie Zheng', 'Su Ying Quek']",ARXIV,http://arxiv.org/pdf/1901.05238v1,2019-01-16T11:36:59Z,2019-01-16T11:36:59Z,['10.48550/arXiv.1901.05238'],"We present a detailed first principles density functional theory study of intrinsic and extrinsic point defects in monolayer (ML) WSe2. Among the intrinsic point defects, Se vacancies (Sevac) have the lowest formation energy (disregarding Se adatoms that can be removed with annealing). The defects with the next smallest formation energies (at least 1 eV larger) are SeW (Se substituting W atoms in an antisite defect), Wvac (W vacancies) and 2Sevac (Se divacancies). All these intrinsic defects have gap states that are not spin-polarized. The presence of a graphite substrate does not change the formation energies of these defects significantly. For the extrinsic point defects, we focus on O, O2, H, H2 and C interacting with perfect WSe2 and its intrinsic point defects. The preferred binding site in perfect WSe2 is the interstitial site for atomic O, H and C. These interstitial defects have no gap states. The gap states of the intrinsic defects are modified by interaction with O, O2, H, H2 and C. In particular, the gap states of Sevac and 2Sevac are completely removed by interaction with O and O2. This is consistent with the significantly larger stability of O-related defects compared to H- and C-related defects. The preferred binding site for O is Sevac, while that for H is SeW. H bonded to SeW results in spin-polarized gap states, which may be useful in defect engineering for spintronics applications. The charge transition levels and ionization energies of these defects are also computed. H in the interstitial site is an effective donor, while all the other defects are deep donors or acceptors in isolated WSe2 ML."
1901.05239,Coded Federated Computing in Wireless Networks with Straggling Devices and Imperfect CSI,"['Sukjong Ha', 'Jingjing Zhang', 'Osvaldo Simeone', 'Joonhyuk Kang']",ARXIV,http://arxiv.org/pdf/1901.05239v1,2019-01-16T11:41:16Z,2019-01-16T11:41:16Z,['10.48550/arXiv.1901.05239'],"Distributed computing platforms typically assume the availability of reliable and dedicated connections among the processors. This work considers an alternative scenario, relevant for wireless data centers and federated learning, in which the distributed processors, operating on generally distinct coded data, are connected via shared wireless channels accessed via full-duplex transmission. The study accounts for both wireless and computing impairments, including interference, imperfect Channel State Information, and straggling processors, and it assumes a Map-Shuffle-Reduce coded computing paradigm. The total latency of the system, obtained as the sum of computing and communication delays, is studied for different shuffling strategies revealing the interplay between distributed computing, coding, and cooperative or coordinated transmission."
1901.05240,Teaching Electronics and Programming in Norwegian Schools Using the air:bit Sensor Kit,"['Bjørn Fjukstad', 'Nina Angelvik', 'Morten Grønnesby', 'Maria Wulff Hauglann', 'Hedinn Gunhildrud', 'Fredrik Høisæther Rasch', 'Julianne Iversen', 'Margaret Dalseng', 'Lars Ailo Bongo']",ARXIV,http://arxiv.org/pdf/1901.05240v1,2019-01-16T11:48:04Z,2019-01-16T11:48:04Z,"['10.48550/arXiv.1901.05240', '10.1145/3304221.3325527']","We describe lessons learned from using the air:bit project to introduce more than 150 students in the Norwegian upper secondary school to computer programming, engineering and environmental sciences. In the air:bit project, students build and code a portable air quality sensor kits, and use their air:bit to collect data to investigate patterns in air quality in their local environment. When the project ended students had collected more than 400,000 measurements with their air:bit kits, and could describe local patterns in air quality. Students participate in all parts of the project, from soldering components and programming the sensors, to analyzing the air quality measurements. We conducted a survey after the project and describe our lessons learned from the project. The results show that the project successfully taught the students fundamental concepts in computer programming, electronics, and the scientific method. In addition, all the participating teachers reported that their students had showed good learning outcomes."
1901.05241,PRINC domains and comaximal factorization domains,"['Laura Cossu', 'Paolo Zanardo']",ARXIV,http://arxiv.org/pdf/1901.05241v3,2019-01-16T11:49:13Z,2019-07-16T13:23:31Z,"['10.48550/arXiv.1901.05241', '10.1142/S021949882050156X']","The notion of PRINC domain was introduced by Salce and Zanardo (2014), motivated by the investigation of the products of idempotent matrices with entries in a commutative domain. An integral domain R is a PRINC domain if every two-generated invertible ideal of R is principal. PRINC domains are closely related to the notion of unique comaximal factorization domain, introduced by McAdam and Swan (2004). In this article, we prove that there exist large classes of PRINC domains which are not comaximal factorization domains, using diverse kinds of constructions. We also produce PRINC domains that are neither comaximal factorization domains nor projective-free."
1901.05242,A Newton method for harmonic mappings in the plane,"['Olivier Sète', 'Jan Zur']",ARXIV,http://arxiv.org/pdf/1901.05242v2,2019-01-16T11:52:00Z,2019-08-22T07:14:09Z,"['10.48550/arXiv.1901.05242', '10.1093/imanum/drz042']","We present an iterative root finding method for harmonic mappings in the complex plane, which is a generalization of Newton's method for analytic functions. The complex formulation of the method allows an analysis in a complex variables spirit. For zeros close to poles of $f = h + \bar{g}$ we construct initial points for which the harmonic Newton iteration is guaranteed to converge. Moreover, we study the number of solutions of $f(z) = \eta$ close to the critical set of $f$ for certain $\eta \in \mathbb{C}$. We provide a Matlab implementation of the method, and illustrate our results with several examples and numerical experiments, including phase plots and plots of the basins of attraction."
1901.05243,Effects of tunneling and multiphoton transitions on squeezed states generation in bistable driven systems,"['Natalya S. Maslova', 'Evgeny V. Anikin', 'Nikolay A. Gippius', 'Igor M. Sokolov']",ARXIV,http://arxiv.org/pdf/1901.05243v2,2019-01-16T11:52:56Z,2019-08-08T20:54:19Z,"['10.48550/arXiv.1901.05243', '10.1103/PhysRevA.99.043802']","Bistability of nonlinear resonantly driven oscillator in the presence of external noise is analyzed by means of classical Fokker-Planck equation in quasienergy space with account for tunneling effects and by quantum master equation in quasienergy states representation. Two time scales responsible for different stages of bistable system relaxation have been obtained. We found out that the slow relaxation rate caused by fluctuation--induced transitions between different stable states can be enhanced by several orders due to tunneling effects. It was also revealed that tunneling between nearly degenerate quasienergy states and resonant multiphoton transitions between the genuine eigenstates of the nonlinear oscillator are just the similar effects. It was demonstrated that the quasienergy states in the bistability region corresponding to higher amplitude are squeezed. The degree of squeezing is determined by the ratio between nonlinearity and detuning, so the uncertainty of one quadrature can be considerably smaller than the quantum limit. It was found out that tunneling effects can enhance the generation of output oscillator squeezed states. It is shown that 1D Fokker--Planck equation is a quasiclassical limit of a quantum master equation."
1901.05244,Power Corrections to Pion Transition Form Factor in Perturbative QCD Approach,"['Yue-Long Shen', 'Zhi-Tian Zou', 'Ying Li']",ARXIV,http://arxiv.org/pdf/1901.05244v1,2019-01-16T11:56:28Z,2019-01-16T11:56:28Z,"['10.48550/arXiv.1901.05244', '10.1103/PhysRevD.100.016022']","In this paper we calculate the power corrections to the pion transition form factor within the framework of perturbative QCD approach on the basis of $k_T$ factorization. The power suppressed contributions from higher twist pion wave functions and the hadronic structure of photon are investigated. We find that there exists strong cancellation between the two kinds contributions, thus the total power corrections considered currently are very small, and the prediction of the leading power contribution with joint resummation improved perturbative QCD approach is almost unchanged. This result confirms that the pion transition form factor is a good platform to constrain the nonperturbative parameters in pion wave functions. Moreover, our result can accommodate the anomalous data from BaBar, or agrees with results from Belle according to the choice of Gegebauer moment in the pion wave function, and the more precise experimental data from Belle-II is expected."
1901.05245,c-numerical range of operator products on B(H),"['Yanfang Zhang', 'Xiaochun Fang']",ARXIV,http://arxiv.org/pdf/1901.05245v1,2019-01-16T12:03:12Z,2019-01-16T12:03:12Z,['10.48550/arXiv.1901.05245'],"Let H be a complex Hilbert space of dimension no less than 2 and B(H) be the algebra of all bounded linear operators on H. We give the form of surjective maps on B(H) preserving c-numerical range of operator products when the maps satisfy preserving weak zero products. As a result, we obtain the characterization of surjective maps on Mn(C) preserving c-numerical range of operator products. The proof of the results depends on some propositions of operators in B(H), which are of different interest."
1901.05246,Estimating Dixmier traces of Hankel operators in Lorentz ideals,"['Magnus Goffeng', 'Alexandr Usachev']",ARXIV,http://arxiv.org/pdf/1901.05246v1,2019-01-16T12:03:28Z,2019-01-16T12:03:28Z,['10.48550/arXiv.1901.05246'],"In this paper we study Dixmier traces of powers of Hankel operators in Lorentz ideals. We extend results of Engli\v{s}-Zhang to the case of powers $p\geq 1$ and general Lorentz ideals starting from abstract extrapolation results of Gayral-Sukochev. In the special case $p=2,4,6$ we give an exact formula for the Dixmier trace. For general $p$, we give upper and lower bounds on the Dixmier trace. We also construct, for any $p$ and any Lorentz ideal, examples of non-measurable Hankel operators."
1901.05247,Measurement of the single top quark and antiquark production cross sections in the $t$ channel and their ratio at 13 TeV,['Denise Mueller'],ARXIV,http://arxiv.org/pdf/1901.05247v1,2019-01-16T12:03:35Z,2019-01-16T12:03:35Z,['10.48550/arXiv.1901.05247'],The electroweak production in the $t$ channel is the most dominant production mode of single top quarks at the LHC. The ratio of the cross sections of the top quark and antiquark production provides an insight into the inner structure of the proton and is therefore suitable to study different parton distribution function predictions. This process can also be used for a direct measurement of the absolute value of the CKM matrix element $V_\mathrm{tb}$ . The most recent measurement of the CMS Collaboration is presented with the 2016 data set of the LHC Run II at a center-of-mass energy of 13 TeV. Events with one muon or one electron are considered in this analysis. Lepton-flavor dependent multivariate discriminators are applied to separate signal from background events.
1901.05248,BFKL Eigenvalue and Maximal Alternation of Harmonic Sums,['Alex Prygarin'],ARXIV,http://arxiv.org/pdf/1901.05248v1,2019-01-16T12:05:24Z,2019-01-16T12:05:24Z,"['10.48550/arXiv.1901.05248', '10.1016/j.nuclphysb.2019.114734']","We analyze the known results for the eigenvalue of the Balitsky-Fadin-Kuraev-Lipatov (BFKL) equation in the perturbative regime using the analytic continuation of harmonic sums from even positive arguments to the complex plane. The resulting meromorphic functions have poles at negative integer values of the argument. The typical classification of harmonic sums is determined by two major parameters: $a)$ the \textit{weight} - a sum of inverse powers of the summation indices; $b)$ the \textit{depth} - a number of nested summations. We introduce the third parameter: the \textit{alternation} - a number of nested sign-alternating summations in a given harmonic sum. We claim that the maximal alternation of the nested summation in the functions building the BFKL eigenvalue is preserved from loop to loop in the perturbative expansion. The BFKL equation is formulated for arbitrary color configuration of the propagating states in the $t$-channel. Based on known results one can state that color adjoint BFKL eigenvalue be can written using only harmonic sums with positive indices, maximal alternation zero, and at most depth one, whereas the singlet BFKL eigenvalue is constructed of harmonic sums with maximal sign alternation being equal one. We also note that for maximal alternation being equal unity the harmonic sums can be expressed through alternation zero harmonic sums with half-shifted arguments."
1901.05249,Thermal-FIST: A package for heavy-ion collisions and hadronic equation of state,"['Volodymyr Vovchenko', 'Horst Stoecker']",ARXIV,http://arxiv.org/pdf/1901.05249v4,2019-01-16T12:07:15Z,2019-07-31T16:45:39Z,"['10.48550/arXiv.1901.05249', '10.1016/j.cpc.2019.06.024']","Thermal-FIST (Thermal, Fast and Interactive Statistical Toolkit) is a C++ package designed for a convenient general-purpose physics analysis within the family of hadron resonance gas (HRG) models. This mainly includes the statistical analysis of particle production in heavy-ion collisions and the phenomenology of hadronic equation of state. Notable features include fluctuations and correlations of conserved charges, effects of probabilistic decay, chemical non-equilibrium, and inclusion of van der Waals hadronic interactions. Calculations are possible within the grand canonical ensemble, the canonical ensemble, as well as in mixed-canonical ensembles combining the canonical treatment of certain conserved charges with the grand-canonical treatment of other conserved charges. The package contains a fast thermal event generator, which generates particle yields in accordance with the HRG chemistry, and particle momenta based on the Blast Wave model. A distinct feature of this package is the presence of the graphical user interface frontend -- QtThermalFIST -- which is designed for fast and convenient general-purpose HRG model applications."
1901.05250,Magnetic field induced splitting and polarization of monolayer-based valley exciton-polaritons,"['Nils Lundt', 'Evgeny Sedov', 'Max Waldherr', 'Martin Klaas', 'Heiko Knopf', 'Mark Blei', 'Sefaating Tongay', 'Sebastian Klembt', 'Takashi Taniguchi', 'Kenji Watanabe', 'Ulrike Schulz', 'Alexey Kavokin', 'Sven Höfling', 'Falk Eilenberger', 'Christian Schneider']",ARXIV,http://arxiv.org/pdf/1901.05250v1,2019-01-16T12:07:22Z,2019-01-16T12:07:22Z,"['10.48550/arXiv.1901.05250', '10.1103/PhysRevB.100.121303']","Atomically thin crystals of transition metal dichalcogenides are ideally suited to study the interplay of light-matter coupling, polarization and magnetic field effects. In this work, we investiagte the formation of exciton-polaritons in a MoSe2 monolayer, which is integrated in a fully-grown, monolithic microcavity. Due to the narrow linewidth of the polaritonic resonances, we are able to directly investigate the emerging valley Zeeman splitting of the hybrid light-matter resonances in the presence of a magnetic field. At a detuning of -54.5 meV (13.5 % matter constituent of the lower polariton branch), we find a Zeeman splitting of the lower polariton branch of 0.36 meV, which can be directly associated with an excitonic g factor of 3.94\pm0.13. Remarkably, we find that a magnetic field of 6T is sufficient to induce a notable valley polarization of 15 % in our polariton system, which approaches 30% at 9T. Strikingly, this circular polarization degree of the polariton (ground) state exceeds the polarization of the exciton reservoir for equal magnetic field magnitudes by approximately 50%, as a consequence of enhanced relaxation of bosons in our monolayer-based system."
